# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_vary_psi_bigC_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_mid_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 121
# output
#   file = ../output/12taxa_mid_comp_v0.1_vary_psi_bigC_c1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,gamma
-6276.91,0.685152,0.318503,2,0,55.8379,22.0235,121.447,49.1408,33.2047,19.2115,42.3488,15.5404,66.3632,152.22,55.7477,9.38303,0.293091,0.26654,0.196794,1.63751,0.223159,1.43659,0.201955,0.260066,0.366939,0.162693,0.257141,1.78886,0.195394
-6279.8,0.818653,0.318503,3,0,62.8445,20.209,128.761,51.8729,34.5667,21.0863,46.224,11.568,68.3857,166.696,63.0399,7.4111,0.379063,0.322151,0.17853,0.419683,0.198729,1.94332,0.203561,0.187993,0.340629,0.155096,0.266327,0.16983,0.20522
-6281.15,0.974925,0.318503,3,0,49.5781,21.7577,123.879,49.5131,32.2996,18.7963,41.2051,16.562,60.7428,148.405,56.7247,6.10607,0.31661,0.242126,0.196658,1.59568,0.227958,1.17623,0.214047,0.235438,0.373321,0.157656,0.246568,0.17,0.201511
-6279.96,0.847498,0.318503,2,0,49.5777,22.019,112.441,47.9337,36.1598,19.1668,43.1204,13.0343,68.9936,147.808,54.1922,7.2208,0.246382,0.306525,0.17306,0.915253,0.244624,0.342196,0.210849,0.210778,0.382161,0.150327,0.271234,0.150179,0.200764
-6279.01,0.794422,0.318503,2,0,52.5746,20.9189,125.207,50.1322,29.414,18.208,40.7276,13.1741,60.4635,147.712,58.5404,6.20228,0.299044,0.266312,0.207481,1.1731,0.211569,1.02637,0.198437,0.168881,0.32221,0.155893,0.276152,0.10999,0.195748
-6280.76,0.883816,0.318503,3,0,53.3873,24.5557,124.472,49.3379,35.7821,19.9094,45.8477,16.775,59.7674,156.714,55.2278,7.97574,0.357445,0.29114,0.175296,1.42755,0.211817,0.939481,0.216618,0.284453,0.293699,0.157656,0.272517,0.358809,0.209329
-6283.79,0.48918,0.318503,3,0,55.4991,16.7643,114.855,54.7433,30.1816,20.8204,41.7415,15.651,62.6645,151.561,56.8903,10.033,0.370891,0.306617,0.185167,0.78899,0.237377,0.441463,0.19754,0.257165,0.255066,0.160753,0.265009,1.96673,0.191567
-6288.57,0.952332,0.318503,2,0,55.8405,16.0136,114.357,54.8036,29.7793,20.7588,41.4675,16.4008,61.2047,148.164,57.4117,10.4399,0.368152,0.306328,0.179343,0.801116,0.234516,0.422285,0.195781,0.251622,0.244315,0.160204,0.244895,1.97207,0.192106
-6287.35,0.669168,0.318503,3,0,57.5046,20.368,144.774,62.0755,37.1595,20.7274,49.7564,14.4041,78.4579,178.638,62.6705,7.8276,0.338462,0.241266,0.172483,1.15967,0.189713,1.49487,0.202067,0.167935,0.409941,0.165145,0.224463,0.103842,0.195163
-6277.64,0.981891,0.318503,2,0,61.5129,25.4435,131.92,48.7379,35.1752,21.3954,48.3395,15.0496,79.5064,172.012,64.4587,6.04386,0.383192,0.234407,0.205433,0.53786,0.211775,0.993198,0.187727,0.183522,0.385281,0.162595,0.329071,0.107212,0.191496
-6275.65,0.959588,0.318503,3,0,59.3881,19.848,137.994,51.4466,37.62,17.0194,50.0732,15.8605,71.8286,171.97,60.2308,11.812,0.326384,0.298017,0.180113,0.61154,0.199743,0.299315,0.212048,0.21292,0.274279,0.148097,0.241446,1.60243,0.21391
-6279.31,0.947936,0.318503,2,0,54.8937,16.8519,137.43,50.4017,40.0861,22.1035,48.7026,15.1789,69.6713,174.267,60.3584,8.57016,0.351349,0.260453,0.182925,0.619296,0.184847,0.442185,0.211937,0.202414,0.329859,0.141768,0.248719,0.471981,0.204465
-6282.07,0.873429,0.318503,2,0,55.2881,19.0721,139.643,53.386,40.9834,21.3961,49.835,13.5217,69.4722,170.067,58.8616,7.81158,0.381433,0.256315,0.192273,0.502169,0.197217,0.588074,0.210751,0.237417,0.359206,0.139642,0.24443,0.156199,0.206213
-6282.37,0.994253,0.318503,3,0,48.5184,18.8606,138.724,53.7525,33.5953,22.1308,48.1276,15.8417,73.0528,175.895,60.0115,6.29622,0.209243,0.351303,0.187931,0.827166,0.191452,0.482169,0.192208,0.175334,0.256872,0.145987,0.243855,0.141813,0.192821
-6281.19,0.980409,0.318503,3,0,45.8576,18.2769,132.071,57.2207,36.0836,20.0173,47.1783,14.2026,71.7189,173.445,57.0696,7.78155,0.24856,0.311765,0.178927,1.0024,0.206206,0.475701,0.183337,0.21075,0.367702,0.145249,0.24975,0.154934,0.171143
-6285.06,0.580928,0.318503,3,0,61.7161,25.6021,134.484,52.467,36.2211,22.0585,45.1891,15.2196,70.8459,154.734,60.6901,7.84627,0.901807,0.242756,0.22163,0.562567,0.195681,0.665688,0.228285,0.224838,0.317771,0.16487,0.293694,0.198072,0.223184
-6278.49,0.960218,0.318503,2,0,55.4231,27.026,137.667,51.7302,33.7146,17.8957,46.1963,15.4821,64.4749,163.718,67.635,6.2922,0.309309,0.254881,0.202816,1.11602,0.243809,0.339699,0.201115,0.191691,0.338454,0.157029,0.326305,0.123059,0.203942
-6275.55,0.879222,0.318503,2,0,54.9582,26.6871,135.037,51.9138,34.0373,18.2862,46.8921,16.0233,66.5667,161.048,65.7879,6.99638,0.309595,0.246028,0.205058,1.05033,0.243668,0.400348,0.203302,0.196489,0.337586,0.157896,0.308843,0.111255,0.201748
-6281.52,0.8447,0.318503,2,0,58.0784,28.0049,134.998,55.1514,34.9522,16.8396,43.0731,15.85,73.0866,162.874,61.0546,7.22924,0.35046,0.289776,0.209772,0.518168,0.225671,0.256067,0.204822,0.175435,0.409889,0.155546,0.260319,0.333253,0.215272
-6276.26,1,0.318503,2,0,56.9627,23.747,137.055,51.9783,35.82,16.9603,49.7826,14.5904,76.9467,167.329,64.0238,6.4424,0.395861,0.320686,0.192523,1.41317,0.21626,0.332967,0.204232,0.23782,0.423899,0.152127,0.276466,0.206304,0.204487
-6276.72,0.76782,0.318503,3,0,55.9754,23.2338,126.928,50.4589,36.7878,20.1829,45.9976,14.8883,67.6356,159.166,60.0318,6.49034,0.388904,0.219316,0.179364,1.4951,0.206174,0.761439,0.215305,0.181857,0.339778,0.167597,0.276173,0.103031,0.202289
-6274.45,0.782474,0.318503,3,0,51.447,22.9624,130.643,53.7797,33.4643,17.5555,47.0689,14.9342,73.579,163.38,59.6813,6.24874,0.313658,0.335182,0.186865,1.30123,0.214542,0.396298,0.197562,0.203566,0.411024,0.140812,0.266997,0.131863,0.192507
-6285.44,0.867742,0.318503,2,0,56.3708,29.4007,133.354,49.6614,34.8907,24.4581,45.2747,14.3129,73.3908,160.084,59.3721,7.5989,0.373405,0.359528,0.209773,1.72902,0.230774,0.758325,0.219546,0.225272,0.389854,0.170965,0.273492,0.15828,0.197198
-6280.75,1,0.318503,3,0,59.5231,21.5704,127.744,48.0136,32.6116,15.8529,45.6666,12.5746,64.3619,163.74,57.3698,6.45545,0.369698,0.245609,0.173644,0.903966,0.206091,0.311716,0.211986,0.18655,0.292418,0.163178,0.287902,0.203108,0.178688
-6279.47,0.910959,0.318503,3,0,58.9548,20.0649,123.205,58.6131,30.6173,18.0781,45.326,15.0263,64.7486,166.781,66.7738,7.40208,0.645234,0.308768,0.190072,0.853584,0.212691,0.280514,0.199341,0.178615,0.272103,0.151295,0.298278,0.205691,0.193745
-6277.41,1,0.318503,2,0,64.3238,20.904,139.308,51.85,32.6978,15.9493,47.5111,12.9723,68.5749,164.5,64.6984,6.73855,0.465678,0.296304,0.203051,0.835554,0.212888,0.303416,0.194307,0.148491,0.305715,0.159863,0.318518,0.183423,0.195094
-6285.09,0.613809,0.318503,2,0,63.6433,18.7535,131.74,51.8199,38.6531,18.8957,45.0486,14.3286,65.1046,167.396,64.3047,6.77104,0.586157,0.296489,0.232945,0.829785,0.246562,0.409871,0.185745,0.202191,0.279132,0.174341,0.340226,0.103211,0.191377
-6285.62,0.835469,0.318503,3,0,45.3657,26.7274,127.573,52.423,29.3237,19.7837,43.999,14.6453,69.4582,155.684,56.9497,5.4732,0.270313,0.24254,0.169578,1.13295,0.183218,0.518338,0.221595,0.202756,0.39009,0.143178,0.220817,0.162823,0.190745
-6278.84,0.593645,0.318503,3,0,58.823,16.3819,134.252,50.1467,39.8434,20.0667,45.7223,16.2037,75.3213,161.889,59.8524,6.09339,0.402001,0.34087,0.185941,0.514856,0.224924,0.694151,0.201227,0.237319,0.400121,0.162872,0.314951,0.175774,0.203955
-6278.83,0.837621,0.318503,3,0,63.0642,18.555,134.95,50.9439,37.375,20.1425,46.2125,16.2695,74.7577,171.412,62.9,6.94954,0.564648,0.360356,0.194338,1.00724,0.227324,0.608534,0.198185,0.240648,0.461537,0.159391,0.29531,0.107571,0.212401
-6275.34,0.959577,0.318503,2,0,62.239,21.2481,126.897,54.2795,32.6677,20.7171,46.2441,14.6691,71.99,163.867,56.4463,6.04455,0.462206,0.256882,0.204502,0.971094,0.223894,0.448672,0.216312,0.208135,0.352733,0.16511,0.241926,0.102477,0.201444
-6276.19,0.995018,0.318503,3,0,48.4329,23.4653,127.991,52.3113,38.3541,20.3682,46.376,15.3814,71.2196,162.36,66.9074,10.941,0.283605,0.305288,0.199764,0.616459,0.213482,0.952479,0.18652,0.190161,0.305605,0.153887,0.301609,1.87785,0.193387
-6276.6,0.730681,0.318503,3,0,55.8364,20.2312,127.851,53.1789,37.8667,20.3509,48.1827,15.4402,65.8772,170.426,63.5101,9.57279,0.313956,0.287425,0.176934,0.786939,0.219011,1.39987,0.193077,0.265047,0.309192,0.163402,0.317352,0.417023,0.201743
-6277.61,0.89682,0.318503,2,0,60.1932,24.7745,133.755,55.3164,33.1971,21.7003,48.9884,15.6962,70.9021,168.877,56.165,10.3942,0.397397,0.295936,0.185941,1.16528,0.195714,1.3637,0.207034,0.185256,0.28704,0.16696,0.292383,1.51871,0.216894
-6276.55,0.96301,0.318503,3,0,54.0101,21.1735,127.984,55.6152,35.7893,16.417,45.8442,15.3741,74.5162,168.408,59.3399,8.68414,0.345337,0.248027,0.195373,0.90012,0.228017,0.251478,0.192049,0.195854,0.360766,0.151614,0.314382,1.47784,0.180454
-6282.08,0.633104,0.318503,2,0,52.2311,24.0613,124.984,57.913,33.7725,17.625,48.3402,15.5759,70.7367,169.782,63.275,10.561,0.26794,0.224795,0.198278,0.790767,0.219583,0.352127,0.178532,0.19699,0.32038,0.170856,0.217066,1.83741,0.192862
-6278.53,1,0.318503,2,0,51.3852,24.52,129.78,55.1966,34.5401,18.011,46.9759,15.4604,70.6631,169.933,65.7506,11.3531,0.26233,0.230099,0.189065,0.853944,0.218306,0.290993,0.180821,0.192149,0.337281,0.15965,0.223675,1.89038,0.186386
-6280.53,0.866612,0.318503,2,0,51.5457,21.5093,131.646,56.7411,28.6538,17.3848,48.8169,15.9927,75.9498,171.442,67.5335,9.76524,0.278431,0.221215,0.190957,0.530621,0.203239,0.350817,0.184427,0.184073,0.323078,0.155524,0.262486,0.610202,0.179737
-6272.24,0.995256,0.318503,3,0,53.5416,24.0437,123.794,49.1674,35.9008,19.6234,44.041,13.964,69.0711,154.144,53.4983,9.54163,0.35821,0.23232,0.193012,0.765014,0.208863,0.590018,0.204121,0.246683,0.343834,0.1678,0.272829,1.39233,0.202635
-6277.37,0.833238,0.318503,3,0,53.5105,21.6757,125.915,51.9824,29.5763,20.0966,43.8534,13.9236,62.4218,154.126,64.4992,8.87572,0.352315,0.247128,0.222076,0.630065,0.216794,0.56178,0.187546,0.171271,0.268224,0.163455,0.295378,1.67126,0.207522
-6277.37,0.659851,0.318503,2,0,53.5105,21.6757,125.915,51.9824,29.5763,20.0966,43.8534,13.9236,62.4218,154.126,64.4992,8.87572,0.352315,0.247128,0.222076,0.630065,0.216794,0.56178,0.187546,0.171271,0.268224,0.163455,0.295378,1.67126,0.207522
-6275.85,0.836115,0.318503,2,0,53.7514,21.4764,126.169,49.6403,30.1387,20.5307,44.0213,13.4003,62.4556,156.069,63.0793,9.43288,0.309319,0.251581,0.225104,0.789707,0.226768,0.536174,0.191172,0.169373,0.274648,0.163896,0.314455,1.61315,0.204224
-6279.42,0.87801,0.318503,3,0,52.8244,21.2061,113.774,49.3622,33.4939,17.4487,42.1815,11.8342,69.533,147.952,53.7973,10.0607,0.384073,0.316662,0.169584,1.148,0.199503,0.321508,0.215421,0.238267,0.397852,0.145607,0.249119,1.39504,0.189065
-6275.52,0.962528,0.318503,2,0,52.7783,20.7561,118.472,47.1147,30.1922,18.542,42.963,15.5509,67.4615,154.857,60.2495,8.73742,0.37376,0.245322,0.187486,0.5877,0.206137,0.436201,0.219753,0.159894,0.406979,0.151272,0.27949,0.598369,0.193958
-6278.44,0.841406,0.318503,3,0,50.8272,34.5974,125.037,51.6312,36.4142,19.4356,45.0823,14.0608,67.5433,157.107,57.5927,9.09318,0.285219,0.255548,0.187184,1.14472,0.206249,0.462368,0.205111,0.20321,0.344306,0.170074,0.285185,1.2511,0.228535
-6275.87,0.970903,0.318503,3,0,61.4766,14.4256,121.588,48.4542,31.1424,19.4332,42.5215,15.6695,66.9301,152.417,57.8629,8.65974,0.623637,0.263945,0.203951,0.68774,0.214969,0.398888,0.207125,0.217917,0.354456,0.159961,0.311797,1.5045,0.190367
-6274.32,0.948377,0.318503,2,0,61.5292,20.722,134.451,50.9076,33.4766,20.9506,46.8833,15.105,71.679,167.165,57.7054,11.2214,0.573335,0.310982,0.20304,0.761116,0.202919,0.77945,0.210084,0.26224,0.381316,0.155781,0.224079,0.686233,0.204075
-6274.32,0.165171,0.318503,3,0,61.5292,20.722,134.451,50.9076,33.4766,20.9506,46.8833,15.105,71.679,167.165,57.7054,11.2214,0.573335,0.310982,0.20304,0.761116,0.202919,0.77945,0.210084,0.26224,0.381316,0.155781,0.224079,0.686233,0.204075
-6284.02,0.771594,0.318503,2,0,61.8548,23.7841,124.818,45.7939,35.1289,22.8816,43.89,17.1669,71.8767,158.374,62.2814,8.8122,0.350715,0.35058,0.187451,0.477245,0.20561,0.662792,0.221065,0.174431,0.399888,0.159882,0.240298,1.78312,0.197162
-6274.34,0.879938,0.318503,2,0,58.8651,24.6292,127.568,49.1937,34.0458,21.6752,46.5924,13.5962,68.9727,164.008,59.7753,11.1522,0.428575,0.302012,0.180879,1.34265,0.200693,0.437058,0.223041,0.216035,0.344615,0.149061,0.254989,1.776,0.207283
-6277.25,0.976539,0.318503,3,0,58.2878,18.7019,122.199,52.6782,35.5077,19.1324,42.9476,14.7659,68.3238,153.483,62.1903,7.24308,0.461629,0.323819,0.186932,1.68797,0.185983,0.941473,0.205454,0.194562,0.346164,0.159232,0.307711,0.241229,0.204788
-6276.41,0.918429,0.318503,3,0,54.4254,30.9856,129.195,48.1532,29.0393,19.7145,43.6571,13.0485,70.9272,160.254,54.3962,6.86068,0.437945,0.221598,0.198573,0.593561,0.218528,0.493229,0.202247,0.212572,0.352383,0.162349,0.240871,0.171946,0.196047
-6278.13,0.85539,0.318503,3,0,52.8806,18.4964,122.779,53.8738,38.9033,17.8869,46.145,15.4982,67.1753,160.311,62.0141,11.2111,0.382012,0.254678,0.178834,1.31511,0.211251,0.434776,0.204481,0.17791,0.270191,0.147671,0.285001,1.73201,0.198529
-6279.48,0.917572,0.318503,2,0,62.9928,25.3707,134.422,52.5006,30.589,24.0468,47.1717,13.4017,71.4169,170.833,61.0408,8.47096,0.301601,0.273866,0.190352,1.53083,0.198792,0.602998,0.211809,0.213357,0.358952,0.161623,0.25733,0.400016,0.197474
-6278.45,0.927635,0.318503,2,0,63.5569,23.2324,132.229,52.0751,30.1146,24.5252,47.3615,13.0611,73.0049,171.654,62.2882,8.91335,0.414011,0.247231,0.199314,1.39157,0.20232,0.686621,0.210643,0.205499,0.359098,0.165669,0.261589,0.437362,0.199913
-6276.99,0.919534,0.318503,3,0,54.3612,22.6811,128.437,53.8799,41.1084,20.1645,45.1268,16.3847,64.6121,161.847,58.5601,10.1886,0.436109,0.255026,0.186972,1.08951,0.218018,1.2874,0.196204,0.209496,0.305315,0.148289,0.273282,1.56832,0.202839
-6276.21,0.92454,0.318503,2,0,58.1157,22.7443,132.823,56.2391,30.4637,21.0854,47.8655,14.4654,77.8199,166.335,60.0752,10.2665,0.321274,0.276044,0.205875,0.919778,0.226298,1.45298,0.208365,0.195898,0.405586,0.154665,0.256941,1.47174,0.207277
-6277.45,0.917683,0.318503,3,0,56.5312,28.8788,136.811,57.0863,36.238,21.7853,50.9158,14.8358,67.34,169.227,64.3374,10.1383,0.334178,0.291343,0.187647,0.602067,0.192782,1.82432,0.1977,0.202144,0.298173,0.146497,0.263181,0.92937,0.188388
-6280.2,0.98943,0.318503,2,0,56.9922,29.1914,128.001,56.2394,37.0546,21.4071,51.4001,16.4056,68.4467,172.076,65.5201,10.8141,0.328107,0.327212,0.176032,0.723725,0.188389,1.76594,0.194742,0.190442,0.282395,0.152054,0.274447,0.76149,0.188376
-6275.47,0.996818,0.318503,2,0,55.0344,18.5385,140.202,57.6822,35.6672,23.2534,48.6332,12.7689,73.1974,175.754,60.4523,10.1857,0.319803,0.264878,0.202148,0.618762,0.203168,1.67519,0.187506,0.180833,0.301201,0.15291,0.288202,1.23025,0.184021
-6280.92,0.542582,0.318503,3,0,65.1068,24.1454,118.139,48.6433,34.1422,19.8901,44.5716,14.5931,62.4256,158.985,58.3968,10.4956,0.504533,0.229464,0.193204,0.840717,0.228491,1.43785,0.195784,0.151067,0.281768,0.160821,0.245285,1.74604,0.199239
-6276.13,0.232883,0.318503,2,0,69.5589,23.6649,128.583,51.4881,33.6862,21.3864,46.4921,13.1214,64.3395,162.94,61.3593,8.63923,0.752969,0.272086,0.190337,0.586348,0.207924,1.57706,0.189353,0.200302,0.271334,0.158761,0.278265,0.363526,0.191231
-6277.93,0.971848,0.318503,3,0,72.5638,25.5149,131.394,51.1101,33.1618,20.6036,46.8525,14.6202,67.3483,167.498,65.9873,10.2282,0.938175,0.271092,0.200299,0.5998,0.220875,1.73639,0.200104,0.189384,0.280436,0.154633,0.263088,0.918884,0.195027
-6274.9,0.891073,0.318503,2,0,52.0871,20.4555,133.209,51.2623,34.6819,21.0761,43.9433,14.469,63.112,158.44,59.0822,10.1642,0.320167,0.292061,0.210394,0.633036,0.207461,1.54934,0.205333,0.223839,0.299813,0.149938,0.346826,1.14017,0.203081
-6282.7,0.93656,0.318503,3,0,53.202,18.5058,123.289,49.2712,29.567,19.4459,41.2541,13.7722,64.4534,141.096,60.1306,7.89249,0.409055,0.349493,0.234602,0.914818,0.225933,1.37532,0.192445,0.176383,0.338463,0.146979,0.289474,0.462693,0.198449
-6280.66,0.924484,0.318503,3,0,51.3524,18.2414,123.332,46.5935,29.0041,21.1539,42.1372,15.5786,65.0329,151.302,62.7491,8.04213,0.36062,0.278163,0.210959,0.500178,0.238052,1.60716,0.20149,0.200072,0.35198,0.152035,0.274736,0.207771,0.183456
-6277.18,0.965561,0.318503,3,0,55.9133,21.9224,123.495,52.7103,38.0105,19.5523,46.6439,12.6015,67.7711,162.839,56.9824,8.63733,0.383149,0.357293,0.181239,0.700763,0.19785,0.51207,0.202679,0.189567,0.350032,0.165489,0.241135,1.78235,0.220061
-6270.62,0.930813,0.318503,2,0,57.045,23.9747,135.373,54.7023,35.6893,20.7857,48.2172,15.9205,70.4619,174.936,59.3431,12.1522,0.331746,0.254482,0.192424,0.834213,0.22134,0.546819,0.207094,0.190656,0.303064,0.160453,0.266018,1.05137,0.208481
-6274.98,0.894377,0.318503,2,0,63.0475,22.6106,131.443,53.8463,37.07,22.7775,49.364,12.7717,80.95,172.267,64.3449,10.113,0.393053,0.246316,0.206266,0.613184,0.205459,0.652559,0.201165,0.182694,0.408791,0.15777,0.259826,0.767528,0.192582
-6274.98,0.796432,0.318503,3,0,52.5171,23.6658,123.833,46.5456,33.2255,19.7916,47.5657,15.201,63.516,158.433,59.8359,9.50225,0.357713,0.317063,0.186249,0.406554,0.214137,0.383268,0.199244,0.262478,0.296076,0.161747,0.272764,0.539084,0.209149
-6274.59,0.902396,0.318503,3,0,62.0557,22.5591,136.227,54.1939,33.4911,23.3214,50.8402,13.5064,79.3492,175.936,61.1666,11.3068,0.427693,0.240704,0.192014,0.611361,0.216639,0.726039,0.19643,0.165991,0.384906,0.149017,0.250208,1.08489,0.200476
-6278.11,0.95171,0.318503,3,0,54.6617,17.3882,134.81,54.4491,40.0346,19.5226,46.3468,17.8212,69.5452,172.158,61.8509,10.0183,0.352965,0.405102,0.197973,0.881532,0.214454,0.530172,0.196872,0.291173,0.346793,0.164533,0.26654,1.18355,0.190871
-6273.26,0.977512,0.318503,2,0,62.3131,19.5264,129.127,49.7247,32.6531,22.265,50.1914,14.1559,75.8551,170.254,58.9967,10.0226,0.383645,0.316837,0.186159,0.702083,0.208235,0.524526,0.209104,0.203943,0.346932,0.158555,0.254254,0.964777,0.205188
-6272.94,0.958336,0.318503,2,0,59.6004,19.4209,130.138,57.5534,35.4747,20.562,48.923,15.9095,71.2528,169.534,69.6283,10.3075,0.431211,0.304345,0.173819,0.738066,0.203388,0.6494,0.202454,0.190144,0.372458,0.15795,0.274241,0.841722,0.202991
-6286.16,0.851556,0.318503,2,0,65.1119,23.283,138.24,51.8411,32.7444,23.0982,46.22,15.2707,76.3779,175.524,59.8347,10.7603,0.735844,0.38123,0.181068,0.671129,0.20859,0.852674,0.190261,0.270605,0.305071,0.139495,0.238117,1.43781,0.195549
-6283.47,0.99122,0.318503,2,0,65.8053,25.3203,125.641,56.8711,30.6587,21.6622,49.7709,16.0176,72.311,167.404,66.4587,10.403,0.487142,0.345564,0.182242,0.621154,0.192963,0.600167,0.200886,0.170912,0.413481,0.146607,0.282477,0.710181,0.176043
-6278.66,1,0.318503,2,0,66.1368,24.0933,128.129,54.6507,32.9551,23.6163,46.8553,15.2845,72.4515,168.197,65.0729,11.1156,0.759096,0.300858,0.176485,0.844736,0.196406,0.540855,0.203331,0.190518,0.308826,0.154084,0.30867,1.35029,0.174701
-6276.57,0.987645,0.318503,3,0,51.2113,18.1555,125.86,50.4044,35.1923,19.7789,44.7641,15.1842,72.6782,155.909,53.6557,9.92509,0.276138,0.350185,0.201504,0.839554,0.216066,0.314307,0.208731,0.196397,0.432196,0.155652,0.269615,1.82064,0.215595
-6276.19,0.975964,0.318503,2,0,53.3729,19.0612,124.414,51.3355,36.9775,18.0735,41.8904,14.1913,72.9177,157.085,60.1185,8.95094,0.335989,0.314296,0.187599,0.691379,0.215431,0.486909,0.218965,0.24048,0.427854,0.164116,0.262883,1.67329,0.202772
-6276.31,0.750478,0.318503,3,0,61.4012,22.5873,135.233,58.119,34.6385,21.96,46.6775,14.8382,68.1181,175.796,65.0792,7.10639,0.376815,0.239109,0.184433,1.63177,0.198582,0.404708,0.195144,0.165379,0.278986,0.160157,0.266658,0.134558,0.190712
-6279.21,0.819366,0.318503,2,0,64.2027,23.2429,139.225,52.823,32.6795,22.2889,48.2941,15.5922,69.5612,167.391,66.4373,6.22366,0.478323,0.216875,0.190545,1.35525,0.190882,0.759831,0.197079,0.157407,0.311169,0.153255,0.290752,0.147675,0.190997
-6284.4,0.9397,0.318503,3,0,55.3629,28.8963,136.445,50.4538,32.8883,23.4885,47.7979,17.7904,75.8802,168.875,58.434,6.39204,0.292643,0.395162,0.187951,1.21778,0.217288,1.83705,0.208408,0.232392,0.355619,0.160519,0.224326,0.134502,0.21225
-6280.65,0.752391,0.318503,3,0,62.2116,18.9304,126.552,49.1775,37.7913,19.343,46.5121,14.7713,72.5693,167.458,56.3192,6.90356,0.577242,0.271979,0.175088,0.768111,0.231296,1.7809,0.198387,0.189109,0.435465,0.144172,0.230691,0.13466,0.192026
-6278.44,0.996645,0.318503,3,0,50.9921,27.1108,124.668,52.7487,29.634,21.2401,43.8432,14.1422,61.3745,155.889,61.4081,6.4068,0.313852,0.267128,0.200777,1.08553,0.193362,1.5087,0.204873,0.204982,0.329685,0.157104,0.333493,0.131482,0.187038
-6278.24,0.950816,0.318503,2,0,57.5377,26.6608,126.351,48.3352,29.8936,22.6116,45.7459,14.6915,67.0507,162.759,62.3299,7.34338,0.354071,0.256033,0.182755,0.369914,0.197717,1.69911,0.198968,0.223057,0.301216,0.157385,0.348009,0.149411,0.184266
-6284.67,0.945129,0.318503,3,0,66.1365,19.9552,153.431,61.4787,42.4623,22.984,49.4056,15.256,77.3443,177.542,64.2066,7.59079,0.392725,0.258035,0.196613,0.844147,0.213958,1.94833,0.205932,0.188752,0.337233,0.154619,0.219099,0.191485,0.212832
-6279.85,0.782851,0.318503,3,0,58.8845,30.907,142.071,57.1169,37.194,23.1854,53.4261,14.7076,75.1912,192.073,66.3276,6.74937,0.37839,0.232227,0.183521,0.641174,0.200181,1.86809,0.213542,0.204314,0.309823,0.166343,0.279447,0.142286,0.200418
-6282.3,0.779728,0.318503,2,0,59.8021,28.2003,139.623,48.2064,37.8704,23.4073,52.1866,16.0297,73.5197,178.069,67.0762,7.71288,0.333355,0.206633,0.187335,0.47186,0.211928,1.9589,0.196314,0.186098,0.285844,0.166696,0.248982,0.17072,0.206001
-6283.39,0.741567,0.318503,3,0,57.076,19.6207,132.891,59.6703,34.6979,19.9602,45.5948,13.8684,75.1827,169.455,59.6675,9.40294,0.366616,0.395368,0.209658,1.30414,0.203102,1.88938,0.207033,0.226278,0.40602,0.149963,0.290197,1.73784,0.193819
-6284.91,0.853105,0.318503,3,0,53.0302,25.3586,138.123,58.1757,30.5816,19.7308,47.5894,14.952,73.2728,166.781,54.3181,10.7485,0.31873,0.371066,0.201325,0.669987,0.209235,1.88631,0.213401,0.233451,0.402982,0.155173,0.270176,1.93329,0.186969
-6282.77,0.892959,0.318503,3,0,61.6034,22.307,137.02,53.9702,42.7881,18.2084,49.4382,14.13,70.4218,173.997,69.174,8.89633,0.440111,0.203538,0.176871,1.05427,0.215572,0.26176,0.189166,0.178608,0.333112,0.160854,0.29989,1.07872,0.219188
-6281.1,0.997157,0.318503,2,0,60.6402,22.9069,136.269,52.7904,42.8417,18.9532,48.4677,14.8579,70.3193,178.404,69.0518,11.4158,0.350406,0.206417,0.1746,0.962193,0.205532,0.333083,0.198923,0.202038,0.366013,0.16739,0.334497,0.885827,0.217174
-6278.18,0.916565,0.318503,2,0,60.0092,25.2606,137.077,57.0519,36.8826,18.9865,50.1915,16.197,74.9192,171.644,67.2599,9.43329,0.475596,0.287934,0.22324,0.835866,0.216312,0.299735,0.209873,0.243671,0.296933,0.165055,0.298766,1.50287,0.202998
-6281.83,0.851258,0.318503,2,0,58.0311,20.534,135.588,50.427,33.759,16.5257,47.3774,17.8851,72.6501,171.311,64.2502,8.22203,0.432825,0.335695,0.180649,0.570409,0.229941,0.289008,0.19203,0.255076,0.414698,0.154641,0.332109,0.634868,0.208173
